slno,idx,audio_filepath,person,sex,start_sample,end_sample,start_sec,end_sec,duration_sec,vowel_type,pitch_org_praat,f1_mean_org_praat,f2_mean_org_praat,f3_mean_org_praat,f4_mean_org_praat,f1_median_org_praat,f2_median_org_praat,f3_median_org_praat,f4_median_org_praat
3108,36091,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FJLG0/SX449.WAV,FJLG0,F,14161,16520,0.8850625,1.0325,0.1474375,axr,216.37095695739453,663.4768844380501,1548.9189407264266,2381.7392309184893,3704.581469067691,649.5326202771283,1552.872204395133,2331.049007370192,3801.625135132303
3109,36981,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FPAZ0/SX423.WAV,FPAZ0,F,21948,22877,1.37175,1.4298125,0.0580625,axr,214.3142591411417,687.0184556395646,1469.0077979588186,2286.261540985709,3351.64987104622,672.9845500545115,1385.6205211637823,2213.693449513525,3109.161048247769
3110,63117,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/FSGF0/SA1.WAV,FSGF0,F,44600,46668,2.7875,2.91675,0.12925,axr,207.7200258546499,562.8660329411065,1597.0141303195398,2490.3678570873176,3784.5231960605424,530.0523615560669,1532.8361488149726,2497.3272941479645,3860.125014305877
3111,36817,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FNTB0/SI679.WAV,FNTB0,F,74520,75933,4.6575,4.7458125,0.0883125,axr,165.775667295699,605.0040255939498,1597.3658649109134,2659.441446844239,3987.3234905425975,584.2992774647564,1443.484537249224,2717.154934687488,4167.532264876063
3112,55907,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FTBW0/SI715.WAV,FTBW0,F,66080,67850,4.13,4.240625,0.110625,axr,195.77137297627408,575.3773950968157,1478.414423121146,2416.7108158517285,3602.195471845697,570.9308203859026,1468.9212408277522,2464.247369157816,3633.293383915407
3113,55719,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FSMS1/SA1.WAV,FSMS1,F,13160,14360,0.8225,0.8975,0.075,axr,223.6560414033493,618.5203496453101,1828.6433387250413,2687.1627418921075,3736.018468567048,603.7886183856203,1775.674417525814,2748.0218682283403,3754.701491765683
3114,80,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR1/FAKS0/SX223.WAV,FAKS0,F,19701,20547,1.2313125,1.2841875,0.052875,axr,240.1809697001601,625.4073493121033,1384.0945290000675,2549.971083575036,3479.5469458213124,600.75230866339,1294.9517948066896,2664.4477148455385,3468.2191319362223
3115,44877,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/FDKN0/SA1.WAV,FDKN0,F,45240,46769,2.8275,2.9230625,0.0955625,axr,178.7421032431139,562.8199616716578,1590.1174362497816,2386.747340166276,3837.005083483696,540.8804625316805,1519.0843922321794,2458.936843924428,3840.316967158762
3116,12915,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/FNLP0/SA1.WAV,FNLP0,F,46040,47480,2.8775,2.9675,0.09,axr,208.49729567120485,560.9094924151688,1798.535079278011,2742.8952287696484,3730.6464270587694,538.804187967451,1889.8249464280937,2753.430308230667,3740.482564599215
3117,28145,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FSKL0/SX449.WAV,FSKL0,F,43310,44120,2.706875,2.7575,0.050625,axr,180.3989808255675,594.0664703298156,1603.7543114106345,2444.025413270204,3654.4419070208855,584.6907425848245,1627.2511893581177,2501.782293501745,3635.902370130269
3118,17215,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/FLAS0/SX138.WAV,FLAS0,F,39977,41349,2.4985625,2.5843125,0.08575,axr,177.55561935114528,660.8695699518979,1630.5048357175108,2484.5512984848124,3453.280640266612,656.5232858619379,1660.1818766806064,2505.620731825089,3433.1605304957743
3119,1693,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/FJAS0/SX140.WAV,FJAS0,F,10820,12198,0.67625,0.762375,0.086125,axr,192.78754115232573,578.8195599093117,1604.398658274558,2527.417827157202,3727.637882655047,573.6511328251331,1500.3893565291892,2558.618446142175,3777.428821750087
3120,53695,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FEAR0/SX442.WAV,FEAR0,F,31648,32680,1.978,2.0425,0.0645,axr,180.3200149726956,676.4104593829338,1532.4173007162842,2440.5176587272363,3832.278739882047,698.8773405384045,1469.9332849368336,2512.1386186433106,3825.2468721342143
3121,13081,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/FUTB0/SI1330.WAV,FUTB0,F,18349,18840,1.1468125,1.1775,0.0306875,axr,173.19608596985032,547.6551145252087,1750.2851030217564,2716.4071541086028,3622.544801522089,533.8232384179064,1781.2578077523942,2740.605109896105,3739.972827575557
3122,7834,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/FADG0/SA1.WAV,FADG0,F,9317,10652,0.5823125,0.66575,0.0834375,axr,217.09555686100344,567.3323724832636,1658.6789039093749,2488.582863329919,3957.6387391264334,507.6596655862767,1617.8270783109124,2636.027753426749,3959.64885455853
3123,8220,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/FDMS0/SA1.WAV,FDMS0,F,35000,36302,2.1875,2.268875,0.081375,axr,196.3248834941703,591.7277664081415,1713.2282591011922,2704.2935670311463,3835.403029090708,551.5342699284406,1659.7248983823192,2769.3161054110387,3891.7133414093
3124,55630,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FSMM0/SI1944.WAV,FSMM0,F,7400,8520,0.4625,0.5325,0.07,axr,253.36968900908667,594.6554275195612,1614.5694320628577,2586.3160961419426,3646.1187098427617,587.4726791799928,1506.4653756224538,2764.25177103346,3589.3506993512538
3125,61871,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/FBCH0/SA1.WAV,FBCH0,F,52917,55480,3.3073125,3.4675,0.1601875,axr,202.5377367604468,595.6916186655357,1723.9681693640152,2678.2472741308816,3822.3143315024736,575.0798262645671,1678.047411327336,2723.999272115035,3865.473783644077
3126,36026,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FJLG0/SI1506.WAV,FJLG0,F,10280,11176,0.6425,0.6985,0.056,axr,224.3527063885439,594.0712616746197,1708.481988033146,2705.8811119437773,3819.7204424620313,525.9143080197612,1737.6497127154394,2841.9267092015634,3931.4644206558833
3127,62238,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/FKLC1/SA1.WAV,FKLC1,F,48999,50120,3.0624375,3.1325,0.0700625,axr,180.8221104132804,594.7013241127387,1709.8951023824495,2627.0457698093564,3768.043552209387,581.8283459102952,1739.2942415793343,2636.1000284105435,3735.490072815503
3128,62824,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/FRJB0/SX347.WAV,FRJB0,F,53020,54642,3.31375,3.415125,0.101375,axr,185.25243965379923,598.3487798221548,1769.1292893694697,2787.697863169632,3805.113654509146,565.8301725183439,1807.3235200008007,2905.958829143828,3790.680719032638
3129,28162,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FSRH0/SA1.WAV,FSRH0,F,10368,11400,0.648,0.7125,0.0645,axr,186.93462327010656,583.0959176266871,1742.0148991022518,2539.312767578066,3894.687016936476,547.1811853569412,1786.759093652127,2542.5527570357444,4003.761841271371
3130,36366,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FLAC0/SX91.WAV,FLAC0,F,36678,38440,2.292375,2.4025,0.110125,axr,235.9941107170252,559.7349670327987,1699.9013601135416,2568.149174656548,3888.994963018128,550.3230899802684,1683.6650485629352,2612.5941847843187,3950.513331471933
3131,1798,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/FJRE0/SI1587.WAV,FJRE0,F,15560,17360,0.9725,1.085,0.1125,axr,196.87463154298183,600.7377719750592,1743.7479355468836,2660.7055843711933,3866.669761870856,578.615492435665,1735.8128064896864,2765.0269169580665,3850.8277294238073
3132,1975,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/FJWB0/SX275.WAV,FJWB0,F,10443,11880,0.6526875,0.7425,0.0898125,axr,153.7912480981507,609.2189964808996,1613.94257958679,2446.097610456105,3715.972271629541,624.784422810983,1650.9841791967451,2440.7087099436912,3860.2943270645255
3133,62353,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/FLAG0/SA1.WAV,FLAG0,F,17920,19080,1.12,1.1925,0.0725,axr,194.77919994455465,597.8950086332574,1634.1478034139232,2496.9557935334337,4044.452511625012,574.9420650612343,1549.4943403991088,2557.3933131337294,4110.120464588554
3134,76035,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/FJRB0/SA1.WAV,FJRB0,F,35878,37263,2.242375,2.3289375,0.0865625,axr,231.86640825823503,555.9464005622685,1657.1688422901718,2579.5264417836365,3897.0745512625817,549.0836669599785,1695.4478946124566,2713.983998732897,3989.5032315182575
3135,56051,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FTLG0/SX123.WAV,FTLG0,F,25720,27112,1.6075,1.6945,0.087,axr,192.5236124195605,596.5798065668845,1697.3049239627587,2362.5017315545224,3610.7389764861177,563.5917529708686,1648.455130775815,2334.8644293755087,3497.994464870313
3136,36619,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FMJF0/SA1.WAV,FMJF0,F,9942,10920,0.621375,0.6825,0.061125,axr,246.66031126504487,638.1443142448378,1642.6737835676963,2584.3498732150706,3754.597073517779,594.9874383856111,1617.8180191022616,2666.023399416988,3812.848262396283
3137,12243,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/FGMD0/SX323.WAV,FGMD0,F,9003,9650,0.5626875,0.603125,0.0404375,axr,206.82554094258109,626.6519638189867,1543.5960236394556,2610.3638767149982,3864.340185661399,646.9246561849039,1495.0654028633223,2642.4432547761685,3879.825381801939
3138,67037,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/FKDE0/SX151.WAV,FKDE0,F,16440,17480,1.0275,1.0925,0.065,axr,238.29664049172368,543.2337749527969,1944.9825656264115,2796.4962199304723,3981.2459114561207,531.559144337139,2006.488562431885,2979.204878875415,3929.471284175128
3139,1691,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR2/FJAS0/SX140.WAV,FJAS0,F,4820,6000,0.30125,0.375,0.07375,axr,192.78754115232573,578.8195599093117,1604.398658274558,2527.417827157202,3727.637882655047,573.6511328251331,1500.3893565291892,2558.618446142175,3777.428821750087
3140,66322,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/FCRZ0/SA1.WAV,FCRZ0,F,9710,11080,0.606875,0.6925,0.085625,axr,162.27321762132422,575.9970971504104,1742.0252494313334,2600.7609024476947,3857.018726626018,559.0328639858981,1785.5751832073324,2611.92797677248,3922.1311741763743
3141,54809,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FLOD0/SX171.WAV,FLOD0,F,35480,37246,2.2175,2.327875,0.110375,axr,152.15143612636174,591.6926883659171,1485.658562214163,2535.3148847528296,3878.9032815388223,559.3002753158831,1445.4989256820422,2670.507946267561,3910.5339293386446
3142,55604,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FSMM0/SA1.WAV,FSMM0,F,49482,50920,3.092625,3.1825,0.089875,axr,248.5497347160628,550.2303167626899,1723.1335122671564,2612.9345651452927,3741.226370758978,499.25686208151046,1723.5045558443967,2716.8753709392267,3782.483908166581
3143,26757,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FHLM0/SX349.WAV,FHLM0,F,29360,30040,1.835,1.8775,0.0425,axr,193.31894916630603,508.6042540901825,1581.48403415325,2496.4264115594447,3656.433591065004,494.70106417808574,1543.5017944924532,2573.857142475353,3755.062620408685
3144,52974,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FBJL0/SI1552.WAV,FBJL0,F,35800,37300,2.2375,2.33125,0.09375,axr,203.2981974849241,632.9188473190014,1594.7408317900297,2495.049597324116,3595.673907713755,598.1827579728983,1545.4691281369603,2464.526857125128,3617.883621085603
3145,37297,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR3/FSKC0/SI2046.WAV,FSKC0,F,38902,40268,2.431375,2.51675,0.085375,axr,176.29861136734038,640.4620134682671,1509.3760738937622,2585.389034817175,3781.420500303606,618.639509328879,1497.3049258160436,2673.4717070533743,3899.199006386932
3146,67682,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/FMKC0/SX352.WAV,FMKC0,F,59938,61271,3.746125,3.8294375,0.0833125,axr,221.7150315785593,497.18646021109873,1547.819698319507,2460.983294226597,3621.0505678646327,465.8058511289566,1526.237464709367,2544.6539043489583,3708.2981798717074
3147,76390,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR8/FNKL0/SA1.WAV,FNKL0,F,9340,10760,0.58375,0.6725,0.08875,axr,193.9307545867757,566.7919273849719,1700.0324374664456,2590.227827500313,3772.164471500808,539.1705907774561,1753.208983203082,2672.268334509912,3748.2646060504994
3148,66745,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/FJRP1/SI802.WAV,FJRP1,F,21070,22840,1.316875,1.4275,0.110625,axr,197.2889269557336,510.5537875432749,2066.1340485424944,2750.2303507225733,4001.989293178624,507.5955669397168,2108.410886908678,2849.9150170538005,4090.646096768191
3149,55875,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FTBW0/SI1345.WAV,FTBW0,F,28992,31707,1.812,1.9816875,0.1696875,axr,183.7517147990016,626.6018593549047,1498.8496484059458,2426.343625384473,3638.680032758713,607.2338095588689,1462.9207946615488,2534.743197320729,3708.195835215922
3150,53185,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FBMH0/SX56.WAV,FBMH0,F,32759,34040,2.0474375,2.1275,0.0800625,axr,189.37927941774217,544.7608888901613,1817.003058767749,2655.979057348474,4060.376046348204,542.9785131456925,1875.9909346541988,2715.8962106775407,4061.93147593997
3151,26000,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FCMM0/SX363.WAV,FCMM0,F,11947,12992,0.7466875,0.812,0.0653125,axr,198.8704382124656,607.6342962931805,1310.3983632680588,2445.712805521807,3525.6656561779364,610.7605116607722,1198.7409025133504,2522.670546303696,3521.0982632828413
3152,17439,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/FSXA0/SI1108.WAV,FSXA0,F,60080,61960,3.755,3.8725,0.1175,axr,167.2042459722671,563.5126921404811,1588.9165656624891,2625.734092796875,3709.637109305706,527.9934683599255,1502.5254111852132,2693.222738382136,3750.19215662268
3153,9693,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/FRNG0/SX95.WAV,FRNG0,F,33589,34608,2.0993125,2.163,0.0636875,axr,248.86515057006235,715.9284541848751,1537.1908508734418,2375.275698047604,3692.390610086897,709.3156776173598,1532.2251009700572,2322.060737879448,3695.161391801321
3154,27784,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FRLL0/SA1.WAV,FRLL0,F,9517,10520,0.5948125,0.6575,0.0626875,axr,252.5873697177202,614.9640568823585,1671.041092640054,2493.453201303249,3682.19040175341,589.597287945257,1600.270437848665,2561.2009947245124,3907.096088783357
3155,44575,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/FBAS0/SX127.WAV,FBAS0,F,28449,30328,1.7780625,1.8955,0.1174375,axr,164.72311285544234,646.7723664697038,1655.7951090870658,2430.6090393334403,3708.60369103994,701.1834636721113,1445.2068484718948,2361.794318469784,3678.287342408459
3156,54814,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FLOD0/SX171.WAV,FLOD0,F,48879,49406,3.0549375,3.087875,0.0329375,axr,152.15143612636174,591.6926883659171,1485.658562214163,2535.3148847528296,3878.9032815388223,559.3002753158831,1445.4989256820422,2670.507946267561,3910.5339293386446
3157,25919,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FCMM0/SA1.WAV,FCMM0,F,38133,39800,2.3833125,2.4875,0.1041875,axr,209.260995856162,542.2614737473318,1685.3511614760794,2659.435628582682,3842.482306820886,515.8701789053596,1607.4409965581258,2712.9015387855097,3959.361317655776
3158,11929,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/FAWF0/SA1.WAV,FAWF0,F,37211,39022,2.3256875,2.438875,0.1131875,axr,198.81675479861468,521.4104969687583,1668.7589861649262,2583.2982886642026,3791.044651950284,475.57623264554906,1681.906741722627,2624.243656056176,3885.5792078409913
3159,12568,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR5/FJCS0/SI1833.WAV,FJCS0,F,12908,13867,0.80675,0.8666875,0.0599375,axr,230.97863539933584,582.1545902411696,1829.9045129354429,2525.852764584877,3796.746009073224,587.8257628300139,1916.061442157176,2565.814023397783,3806.039815867006
3160,8831,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/FLBW0/SA1.WAV,FLBW0,F,9400,10360,0.5875,0.6475,0.06,axr,184.1459128473152,568.3087402892627,1680.8200168714177,2601.372361268787,3822.914534596831,532.1639829708297,1766.4148079413258,2575.1205651795035,3841.556167659255
3161,9066,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR4/FLKD0/SX289.WAV,FLKD0,F,22265,23352,1.3915625,1.4595,0.0679375,axr,180.0195230748459,569.3480497015813,1505.9101515173788,2410.5607706355163,3404.7973188226965,549.9085066598433,1502.8068079505606,2372.5002189272814,3339.8510950299687
3162,16897,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/FGWR0/SA1.WAV,FGWR0,F,37640,39728,2.3525,2.483,0.1305,axr,191.35586538934405,580.9816021163585,1779.6335232325084,2647.559832665132,4132.857275172358,532.1673960520216,1895.423273214357,2651.16404625356,4205.023471928103
3163,27423,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FMKF0/SI1018.WAV,FMKF0,F,19370,19920,1.210625,1.245,0.034375,axr,184.63415909731503,607.6663133668499,1461.1199706613338,2423.411175348276,3629.623350089624,586.9067738373581,1415.9508711122958,2568.7119623206454,3714.0540309101934
3164,55558,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR5/FSKP0/SX198.WAV,FSKP0,F,17400,18280,1.0875,1.1425,0.055,axr,217.2487514030241,565.0010572628947,1446.3129063202582,2511.9840351805865,3663.401807937696,574.5486472634338,1484.442881625277,2567.5199196570884,3705.53342764464
3165,63309,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR6/FTAJ0/SX249.WAV,FTAJ0,F,18340,19550,1.14625,1.221875,0.075625,axr,179.32794117659202,587.3417080120935,1664.5273397724386,2391.1494078075507,3749.032527985928,571.9667344269257,1596.5906437494168,2446.2723835788515,3908.772323235718
3166,68172,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR7/FSPM0/SX161.WAV,FSPM0,F,44853,45960,2.8033125,2.8725,0.0691875,axr,186.7085641797193,626.5796009865354,1373.634550676434,2528.896683184438,3741.96455052987,608.4395373725084,1299.687537857844,2605.6118058996017,3803.063015289945
3167,16957,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TEST/DR7/FGWR0/SI948.WAV,FGWR0,F,57910,59172,3.619375,3.69825,0.078875,axr,182.37252629998747,632.8269106278034,1684.8457246026535,2676.4455292124653,4063.1304472684096,601.7988896657336,1713.1357633037485,2779.8098097044563,4207.053677076304
3168,27916,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR2/FSCN0/SA1.WAV,FSCN0,F,51549,52844,3.2218125,3.30275,0.0809375,axr,182.49356762539537,599.9282562565554,1711.6431723143476,2557.676059885506,3600.887138018831,567.229868685275,1607.1852892758488,2598.5553215416257,3655.866844342704
3169,45179,/home/jeevan/datasets/TIMIT Acoustic-Phonetic Continuous Speech Corpus (LDC93S1)/TIMIT/TRAIN/DR4/FJWB1/SI748.WAV,FJWB1,F,33010,33600,2.063125,2.1,0.036875,axr,223.75769633001795,572.9500747067651,1507.8575081918168,2505.552727220148,3538.094927365988,585.2430392982935,1417.675452731217,2538.753595394583,3516.78352627967
